"년월일","호기","총량","평균","최대","최소","최대(시간별)","최소(시간별)","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2013-10-05","1","113578.00","4732.00","6890.00","2550.00","6890.00","2550.00","2550.00","2872.00","3538.00","4404.00","5746.00","6332.00","4720.00","4162.00","3196.00","3796.00","3960.00","4920.00","5692.00","6274.00","4824.00","4650.00","5056.00","4826.00","5302.00","5822.00","6890.00","6358.00","3804.00","3884.00"
"2013-10-05","2","70868.00","2953.00","4359.00","1719.00","4359.00","1719.00","1719.00","1908.00","2314.00","2670.00","3407.00","3819.00","2555.00","2445.00","1963.00","2263.00","2136.00","3046.00","3531.00","3978.00","2969.00","2887.00","3486.00","3129.00","3387.00","3880.00","4359.00","3921.00","2552.00","2544.00"
"2013-10-06","1","109586.00","4566.00","6240.00","1934.00","6240.00","1934.00","3902.00","4314.00","2106.00","1934.00","2044.00","2176.00","2552.00","4022.00","4032.00","6146.00","6104.00","6240.00","6134.00","6030.00","5326.00","5532.00","5212.00","6070.00","4582.00","4866.00","4590.00","4602.00","5502.00","5568.00"
"2013-10-06","2","71130.00","2964.00","4194.00","1083.00","4194.00","1083.00","2360.00","2793.00","1287.00","1083.00","1286.00","1434.00","1741.00","2594.00","2514.00","4061.00","3837.00","4194.00","3958.00","3980.00","3602.00","3602.00","3441.00","3906.00","3008.00","3248.00","2993.00","2967.00","3623.00","3618.00"
"2013-10-07","1","79038.00","3293.00","5472.00","1968.00","5472.00","1968.00","4080.00","3300.00","3566.00","4362.00","5472.00","3226.00","3570.00","2880.00","2414.00","2262.00","2392.00","2450.00","2372.00","2900.00","3460.00","3480.00","2432.00","1968.00","2598.00","3550.00","4580.00","4032.00","4132.00","3560.00"
"2013-10-07","2","52239.00","2177.00","3479.00","1355.00","3479.00","1355.00","2650.00","2171.00","2229.00","2853.00","3479.00","2054.00","2209.00","1932.00","1563.00","1531.00","1487.00","1500.00","1475.00","1904.00","2199.00","2337.00","1550.00","1355.00","1877.00","2424.00","3382.00","2827.00","2966.00","2285.00"
"2013-10-08","1","138924.00","5789.00","11892.00","0","11892.00","1440.00","4802.00","4944.00","5454.00","4912.00","6186.00","6994.00","7420.00","7550.00","9650.00","8970.00","8986.00","9918.00","9684.00","0","0","0","0","1440.00","11252.00","11892.00","8456.00","5102.00","2238.00","3074.00"
"2013-10-08","2","83261.00","3469.00","7984.00","0","7984.00","326","2972.00","3137.00","3656.00","3212.00","3929.00","4609.00","5096.00","4996.00","6624.00","6073.00","5428.00","1969.00","1962.00","0","0","0","0","326","7097.00","7984.00","5848.00","4166.00","1796.00","2381.00"
"2013-10-09","1","57150.00","2381.00","6832.00","0","6832.00","2","2772.00","6118.00","5706.00","6832.00","5364.00","4312.00","5498.00","3356.00","1952.00","514","238","338","18","0","2","18","1194.00","2576.00","2638.00","2158.00","1498.00","1628.00","1402.00","1018.00"
"2013-10-09","2","45296.00","1887.00","5855.00","0","5855.00","2","2289.00","5071.00","5011.00","5855.00","4557.00","3785.00","4704.00","2931.00","1314.00","347","127","249","2","0","0","27","616","1719.00","1720.00","1491.00","994","1015.00","880","592"
"2013-10-10","1","18062.00","753","2754.00","0","2754.00","36","1234.00","1346.00","1046.00","670","674","568","294","36","48","0","614","1424.00","2754.00","1528.00","1100.00","638","680","608","634","1278.00","110","0","202","576"
"2013-10-10","2","11075.00","461","1473.00","0","1473.00","26","735","758","608","515","461","240","165","26","26","0","487","675","1473.00","784","682","452","470","380","449","827","61","0","242","559"
"2013-10-11","1","143160.00","5965.00","10458.00","342","10458.00","342","342","1626.00","2272.00","6050.00","4970.00","8850.00","10458.00","6964.00","4986.00","2750.00","2798.00","4388.00","6412.00","6086.00","8016.00","8146.00","8814.00","7098.00","6002.00","5156.00","7914.00","9816.00","7910.00","5336.00"
"2013-10-11","2","109852.00","4577.00","6786.00","565","6786.00","565","565","2014.00","2253.00","4994.00","4541.00","6786.00","6585.00","5992.00","4822.00","2580.00","2334.00","3589.00","5159.00","4950.00","5764.00","6193.00","6454.00","5788.00","4823.00","3809.00","5248.00","6322.00","4813.00","3474.00"
"2013-10-12","1","106032.00","4418.00","9976.00","436","9976.00","436","6486.00","7958.00","9108.00","9194.00","9976.00","8992.00","7366.00","6382.00","6032.00","3810.00","4402.00","4290.00","2482.00","1498.00","1270.00","1124.00","480","436","860","2392.00","3058.00","2800.00","2976.00","2660.00"
"2013-10-12","2","69202.00","2883.00","6603.00","259","6603.00","259","4157.00","4791.00","5875.00","5897.00","6603.00","6083.00","4891.00","4266.00","4257.00","2620.00","2552.00","2813.00","1523.00","840","732","622","259","299","559","1556.00","1800.00","2253.00","2278.00","1676.00"
"2013-10-13","1","39524.00","1647.00","2726.00","840","2726.00","840","1814.00","1398.00","1044.00","1558.00","1686.00","1292.00","1280.00","990","840","1382.00","2726.00","1872.00","1828.00","2220.00","1898.00","1606.00","1576.00","1386.00","2188.00","2076.00","1840.00","1726.00","1870.00","1428.00"
"2013-10-13","2","24927.00","1039.00","1612.00","414","1612.00","414","1129.00","896","678","1006.00","1133.00","899","691","540","414","886","1612.00","1261.00","1101.00","1323.00","1140.00","932","955","978","1533.00","1388.00","1232.00","1130.00","1212.00","858"
"2013-10-14","1","14702.00","613","1764.00","0","1764.00","12","1764.00","1544.00","1496.00","1306.00","1362.00","964","608","102","68","66","162","12","20","158","1762.00","970","284","0","0","14","0","0","678","1362.00"
"2013-10-14","2","9270.00","386","1210.00","0","1210.00","4","1038.00","1021.00","906","839","785","573","354","47","8","67","106","20","20","90","1210.00","669","223","0","0","4","0","0","458","832"
"2013-10-15","1","217946.00","9081.00","11668.00","1486.00","11668.00","1486.00","3132.00","3162.00","1486.00","2464.00","6350.00","10158.00","11584.00","11486.00","11060.00","10674.00","10802.00","10436.00","11668.00","11114.00","11144.00","11286.00","11332.00","11064.00","10974.00","10744.00","9956.00","8990.00","9104.00","7776.00"
"2013-10-15","2","141531.00","5897.00","7530.00","875","7530.00","875","1999.00","1801.00","875","1913.00","4944.00","7529.00","7322.00","7208.00","7530.00","7006.00","7176.00","6973.00","6730.00","6286.00","7347.00","7339.00","6987.00","7306.00","7368.00","6852.00","6417.00","5840.00","5923.00","4860.00"
"2013-10-16","1","95228.00","3968.00","9070.00","554","9070.00","554","4988.00","3520.00","3672.00","4012.00","5604.00","6706.00","9070.00","7994.00","8456.00","8014.00","8354.00","5372.00","4082.00","3092.00","2720.00","2454.00","1454.00","754","878","670","554","796","1010.00","1002.00"
"2013-10-16","2","64390.00","2683.00","6015.00","423","6015.00","423","3012.00","2119.00","2338.00","2374.00","3870.00","4373.00","6015.00","5141.00","5798.00","5537.00","5593.00","4390.00","3352.00","2040.00","1588.00","1374.00","965","455","739","423","447","729","804","914"
"2013-10-17","1","13482.00","562","1976.00","0","1976.00","12","1012.00","1052.00","980","438","0","0","46","18","0","0","0","0","12","0","0","0","162","820","1014.00","1352.00","1584.00","1976.00","1846.00","1170.00"
"2013-10-17","2","8993.00","375","1335.00","0","1335.00","3","691","665","621","286","0","0","13","3","0","0","0","0","0","0","0","0","74","565","644","913","1131.00","1335.00","1282.00","770"
"2013-10-18","1","75186.00","3133.00","5802.00","1034.00","5802.00","1034.00","1034.00","1132.00","1182.00","1540.00","1824.00","1456.00","1834.00","2536.00","3374.00","3306.00","4762.00","5802.00","4600.00","3664.00","4580.00","4222.00","4118.00","1638.00","2276.00","3044.00","2042.00","5112.00","5474.00","4634.00"
"2013-10-18","2","45331.00","1889.00","3561.00","636","3561.00","636","683","671","636","1064.00","1072.00","900","1152.00","1643.00","2135.00","1763.00","2881.00","3561.00","2791.00","2077.00","2785.00","2651.00","2137.00","1038.00","1355.00","1913.00","1169.00","3265.00","3226.00","2763.00"
"2013-10-19","1","52536.00","2189.00","4420.00","778","4420.00","778","3058.00","2676.00","2480.00","4420.00","2592.00","2586.00","2194.00","2072.00","3266.00","2110.00","2750.00","3504.00","2792.00","2292.00","2742.00","1568.00","1018.00","778","838","924","868","1248.00","1694.00","2066.00"
"2013-10-19","2","31635.00","1318.00","2801.00","448","2801.00","448","2005.00","1752.00","1650.00","2801.00","1551.00","1574.00","1174.00","1063.00","1969.00","1331.00","1624.00","1892.00","1576.00","1543.00","1605.00","1042.00","683","448","493","557","491","715","890","1206.00"
"2013-10-20","1","77218.00","3217.00","10040.00","866","10040.00","866","2578.00","2134.00","1522.00","1846.00","1586.00","1358.00","1130.00","866","870","1310.00","1594.00","1834.00","1770.00","2098.00","2394.00","2064.00","2114.00","1954.00","4088.00","7118.00","6452.00","8788.00","9710.00","10040.00"
"2013-10-20","2","57787.00","2408.00","7631.00","510","7631.00","510","1418.00","1179.00","877","1021.00","771","637","513","580","510","1055.00","1114.00","1206.00","1232.00","1586.00","1655.00","1693.00","1423.00","1989.00","3645.00","6000.00","5687.00","7110.00","7631.00","7255.00"
"2013-10-21","1","127002.00","5292.00","10674.00","918","10674.00","918","10674.00","9766.00","10326.00","10520.00","9908.00","9350.00","9474.00","9174.00","8082.00","9558.00","7636.00","3990.00","2258.00","1642.00","1986.00","2104.00","918","1124.00","1794.00","1978.00","1100.00","920","1546.00","1174.00"
"2013-10-21","2","86780.00","3616.00","7335.00","522","7335.00","522","7335.00","7015.00","7162.00","7236.00","6934.00","6821.00","7076.00","6996.00","6100.00","5523.00","4277.00","2390.00","1546.00","1154.00","1344.00","1421.00","570","717","1082.00","1222.00","691","522","946","700"
"2013-10-22","1","101548.00","4231.00","9668.00","1642.00","9668.00","1642.00","1748.00","2550.00","1642.00","3688.00","3332.00","3180.00","2298.00","2370.00","2170.00","2568.00","2548.00","2680.00","3996.00","3392.00","3116.00","2838.00","2682.00","3358.00","6394.00","9668.00","8712.00","9070.00","9048.00","8500.00"
"2013-10-22","2","51080.00","2128.00","4378.00","1255.00","4378.00","1255.00","1329.00","1495.00","1465.00","2498.00","1938.00","1970.00","1372.00","1426.00","1301.00","1255.00","1389.00","1504.00","1585.00","1481.00","1641.00","1495.00","1515.00","1530.00","2645.00","4378.00","3910.00","3971.00","3775.00","4212.00"
"2013-10-23","1","164396.00","6850.00","8878.00","4578.00","8878.00","4578.00","8878.00","8066.00","8058.00","7392.00","7076.00","6866.00","7586.00","7478.00","7222.00","7306.00","7070.00","7208.00","7224.00","7210.00","7986.00","7356.00","6844.00","7058.00","5460.00","5494.00","5136.00","5024.00","4578.00","4820.00"
"2013-10-23","2","87633.00","3651.00","5038.00","2458.00","5038.00","2458.00","4081.00","3861.00","3780.00","3410.00","3696.00","3374.00","3649.00","3693.00","3862.00","3762.00","3543.00","4020.00","3895.00","4397.00","5038.00","4353.00","4219.00","4341.00","2997.00","2825.00","2804.00","2923.00","2458.00","2652.00"
"2013-10-24","1","198972.00","8291.00","11050.00","2824.00","11050.00","2824.00","4290.00","2824.00","4098.00","4674.00","5330.00","4094.00","4566.00","5756.00","7316.00","9608.00","10290.00","10034.00","10138.00","9844.00","10254.00","9460.00","10154.00","10588.00","11040.00","10748.00","11020.00","10864.00","10932.00","11050.00"
"2013-10-24","2","130721.00","5447.00","7604.00","2171.00","7604.00","2171.00","2670.00","2171.00","2622.00","3008.00","3141.00","2393.00","2542.00","4221.00","5321.00","5828.00","6780.00","6600.00","7175.00","6630.00","6689.00","6261.00","6553.00","6982.00","6954.00","7117.00","7604.00","7183.00","7078.00","7198.00"
"2013-10-25","1","257574.00","10732.00","11398.00","9620.00","11398.00","9620.00","10944.00","10106.00","9940.00","9620.00","11072.00","11226.00","10724.00","10884.00","10138.00","10270.00","10438.00","10566.00","10972.00","11138.00","11162.00","10630.00","10822.00","10386.00","10780.00","11398.00","11336.00","10574.00","11164.00","11284.00"
"2013-10-25","2","176799.00","7367.00","7991.00","6439.00","7991.00","6439.00","7270.00","6863.00","6440.00","6439.00","7232.00","7325.00","6844.00","6923.00","6539.00","6887.00","7326.00","7362.00","7638.00","7828.00","7733.00","7714.00","7609.00","7383.00","7666.00","7991.00","7991.00","7981.00","7971.00","7844.00"
"2013-10-26","1","237500.00","9896.00","11592.00","6582.00","11592.00","6582.00","10386.00","9610.00","9656.00","8738.00","8264.00","9544.00","8382.00","6582.00","8188.00","8660.00","9884.00","10754.00","10926.00","11376.00","11192.00","11292.00","11140.00","10040.00","9766.00","10126.00","10846.00","10276.00","10280.00","11592.00"
"2013-10-26","2","162373.00","6766.00","7931.00","4412.00","7931.00","4412.00","6933.00","6206.00","6475.00","6036.00","5940.00","6461.00","5595.00","4412.00","5661.00","6043.00","6574.00","7352.00","7505.00","7885.00","7912.00","7931.00","7759.00","7204.00","6927.00","7238.00","7199.00","6664.00","6608.00","7853.00"
"2013-10-27","1","91494.00","3812.00","9252.00","888","9252.00","888","8004.00","9252.00","7228.00","4630.00","5306.00","3312.00","2958.00","3500.00","4806.00","4376.00","3110.00","4598.00","4986.00","4894.00","3784.00","3446.00","2510.00","2190.00","2188.00","1972.00","1456.00","1048.00","1052.00","888"
"2013-10-27","2","62423.00","2601.00","6205.00","790","6205.00","790","5338.00","6205.00","4557.00","2980.00","3192.00","1899.00","2012.00","2313.00","3169.00","2962.00","2258.00","3208.00","3361.00","3353.00","2596.00","2364.00","1573.00","1818.00","1700.00","1490.00","1290.00","1029.00","966","790"
"2013-10-28","1","3816.00","159","802","0","802","2","802","720","432","378","34","0","0","0","0","0","0","0","2","154","254","64","76","144","0","24","68","176","208","280"
"2013-10-28","2","2816.00","117","645","0","645","1","645","489","287","274","32","0","0","0","0","0","0","0","1","118","218","73","91","85","0","13","40","102","154","194"
"2013-10-29","1","26388.00","1100.00","5076.00","0","5076.00","58","300","292","0","0","0","282","358","58","68","58","318","626","834","826","1402.00","1680.00","1540.00","1392.00","1810.00","1918.00","2242.00","2400.00","2908.00","5076.00"
"2013-10-29","2","25582.00","1066.00","4453.00","0","4453.00","19","180","207","0","0","0","279","407","76","201","19","205","528","662","979","1251.00","1443.00","1696.00","1669.00","1925.00","2231.00","1972.00","2332.00","2867.00","4453.00"
"2013-10-30","1","120848.00","5035.00","8696.00","738","8696.00","738","4580.00","3378.00","3630.00","3706.00","3004.00","3518.00","5750.00","4560.00","3920.00","4174.00","4834.00","6428.00","6876.00","6748.00","7634.00","8588.00","8696.00","6988.00","6730.00","4968.00","5170.00","3850.00","2380.00","738"
"2013-10-30","2","86933.00","3622.00","6620.00","404","6620.00","404","3435.00","2753.00","2990.00","3045.00","2789.00","3275.00","4244.00","2750.00","2357.00","2954.00","3227.00","4220.00","4700.00","4256.00","3716.00","5600.00","6620.00","5993.00","6222.00","3308.00","3314.00","3227.00","1534.00","404"
"2013-10-31","1","17870.00","745","3626.00","0","3626.00","4","288","406","956","1622.00","3626.00","3158.00","1178.00","1350.00","662","96","0","0","4","298","518","746","928","1188.00","722","52","0","0","68","4"
"2013-10-31","2","13456.00","561","3266.00","0","3266.00","1","164","303","792","1573.00","3266.00","2427.00","991","919","404","5","0","0","1","108","279","420","565","713","449","34","0","0","35","8"
"2013-11-01","1","12098.00","504","1740.00","0","1740.00","12","0","0","0","0","12","0","144","134","240","360","1354.00","1740.00","1344.00","1050.00","416","1226.00","684","370","452","536","574","808","240","414"
